granularity,period,factor,return,percentile,rank,is_best
week,2015-W18,qlib158/cntn5,0.27834,0.5526,19,0
week,2015-W18,alpha101/alpha_069,0.25627,0.5356,20,0
week,2015-W18,alpha101/alpha_067,0.25719,0.5226,21,0
week,2015-W18,alpha101/alpha_055,0.2517,0.5212,22,0
week,2015-W18,gtja191/alpha_157,0.24996,0.5086,23,0
week,2015-W18,gtja191/alpha_025,0.23681,0.5001,24,0
week,2015-W18,alpha101/alpha_023,0.22366,0.4833,25,0
week,2015-W18,qlib158/min10,0.22154,0.4697,26,0
week,2015-W18,gtja191/alpha_008,0.20997,0.4558,27,0
week,2015-W18,alpha101/alpha_024,0.19772,0.4274,28,0
week,2015-W18,gtja191/alpha_037,0.17926,0.402,29,0
week,2015-W18,alpha101/alpha_084,0.17983,0.3997,30,0
week,2015-W18,gtja191/alpha_026,0.1722,0.3894,31,0
week,2015-W18,qlib158/vsumn5,0.1705,0.3816,32,0
week,2015-W18,alpha101/alpha_080,0.15215,0.3489,33,0
week,2015-W18,alpha101/alpha_004,0.14414,0.3323,34,0
week,2015-W18,gtja191/alpha_092,0.14216,0.3261,35,0
week,2015-W18,gtja191/alpha_006,0.078,0.2154,36,0
week,2015-W18,alpha101/alpha_027,0.04362,0.1705,37,0
week,2015-W19,alpha101/alpha_088,1.1229,0.9285,1,1
week,2015-W19,alpha101/alpha_055,0.51542,0.7202,2,0
week,2015-W19,qlib158/vsumn20,0.47833,0.6742,3,0
week,2015-W19,qlib158/vsumn30,0.48326,0.6677,4,0
week,2015-W19,gtja191/alpha_041,0.462,0.6459,5,0
week,2015-W19,qlib158/vsumn60,0.4514,0.6429,6,0
week,2015-W19,alpha101/alpha_016,0.4432,0.6299,7,0
week,2015-W19,qlib158/vma10,0.44215,0.6291,8,0
week,2015-W19,alpha101/alpha_002,0.4481,0.6265,9,0
week,2015-W19,alpha101/alpha_026,0.44989,0.6105,10,0
week,2015-W19,alpha101/alpha_069,0.41819,0.599,11,0
week,2015-W19,gtja191/alpha_016,0.43021,0.5931,12,0
week,2015-W19,gtja191/alpha_001,0.41611,0.5889,13,0
week,2015-W19,alpha101/alpha_044,0.42094,0.585,14,0
week,2015-W19,gtja191/alpha_168,0.41385,0.5845,15,0
week,2015-W19,gtja191/alpha_090,0.41007,0.5679,16,0
week,2015-W19,alpha101/alpha_015,0.39362,0.5407,17,0
week,2015-W19,qlib158/vma60,0.38082,0.5217,18,0
week,2015-W19,qlib158/vsumn5,0.35286,0.4857,19,0
week,2015-W19,alpha101/alpha_067,0.34757,0.4833,20,0
week,2015-W19,qlib158/ma10,0.3527,0.4788,21,0
week,2015-W19,gtja191/alpha_048,0.34006,0.4673,22,0
week,2015-W19,gtja191/alpha_157,0.32325,0.4342,23,0
week,2015-W19,alpha101/alpha_080,0.2866,0.3817,24,0
week,2015-W19,qlib158/cntn5,0.28579,0.3743,25,0
week,2015-W19,alpha101/alpha_023,0.27145,0.3542,26,0
week,2015-W19,qlib158/min10,0.26054,0.3408,27,0
week,2015-W19,alpha101/alpha_024,0.26358,0.3369,28,0
week,2015-W19,alpha101/alpha_084,0.25327,0.3316,29,0
week,2015-W19,gtja191/alpha_026,0.25253,0.3233,30,0
week,2015-W19,gtja191/alpha_008,0.24622,0.3191,31,0
week,2015-W19,gtja191/alpha_092,0.23529,0.2974,32,0
week,2015-W19,gtja191/alpha_025,0.2322,0.2905,33,0
week,2015-W19,alpha101/alpha_027,0.19526,0.2527,34,0
week,2015-W19,gtja191/alpha_037,0.20137,0.244,35,0
week,2015-W19,alpha101/alpha_004,0.16897,0.1983,36,0
week,2015-W19,gtja191/alpha_006,0.14522,0.1713,37,0
week,2015-W20,alpha101/alpha_088,1.00485,0.9807,1,1
week,2015-W20,qlib158/vma10,0.40659,0.6883,2,0
week,2015-W20,qlib158/vsumn5,0.36333,0.6114,3,0
week,2015-W20,qlib158/vsumn20,0.34693,0.6096,4,0
week,2015-W20,alpha101/alpha_002,0.3476,0.5935,5,0
week,2015-W20,alpha101/alpha_016,0.31696,0.5445,6,0
week,2015-W20,alpha101/alpha_026,0.3185,0.5396,7,0
week,2015-W20,alpha101/alpha_044,0.3071,0.5238,8,0
week,2015-W20,gtja191/alpha_016,0.29165,0.4929,9,0
week,2015-W20,alpha101/alpha_067,0.27129,0.4445,10,0
week,2015-W20,gtja191/alpha_001,0.26068,0.4327,11,0
week,2015-W20,qlib158/vsumn30,0.26189,0.4287,12,0
week,2015-W20,gtja191/alpha_090,0.25874,0.4253,13,0
week,2015-W20,alpha101/alpha_015,0.25593,0.4202,14,0
week,2015-W20,qlib158/cntn5,0.25098,0.4173,15,0
week,2015-W20,qlib158/vsumn60,0.2376,0.4159,16,0
week,2015-W20,alpha101/alpha_069,0.2428,0.41,17,0
week,2015-W20,alpha101/alpha_080,0.24985,0.4041,18,0
week,2015-W20,gtja191/alpha_041,0.24145,0.3926,19,0
week,2015-W20,alpha101/alpha_027,0.233,0.3703,20,0
week,2015-W20,qlib158/vma60,0.22487,0.362,21,0
week,2015-W20,gtja191/alpha_157,0.22474,0.3561,22,0
week,2015-W20,gtja191/alpha_092,0.21851,0.3555,23,0
week,2015-W20,gtja191/alpha_048,0.21936,0.3463,24,0
week,2015-W20,gtja191/alpha_168,0.21568,0.3453,25,0
week,2015-W20,alpha101/alpha_055,0.21534,0.3355,26,0
week,2015-W20,gtja191/alpha_025,0.20559,0.3307,27,0
week,2015-W20,alpha101/alpha_004,0.19775,0.3028,28,0
week,2015-W20,gtja191/alpha_006,0.19433,0.2994,29,0
week,2015-W20,qlib158/ma10,0.1926,0.2956,30,0
week,2015-W20,alpha101/alpha_084,0.14912,0.2487,31,0
week,2015-W20,gtja191/alpha_037,0.15879,0.2369,32,0
week,2015-W20,gtja191/alpha_026,0.11202,0.2168,33,0
week,2015-W20,gtja191/alpha_008,0.12008,0.2157,34,0
week,2015-W20,alpha101/alpha_024,0.10422,0.1973,35,0
week,2015-W20,alpha101/alpha_023,0.09375,0.1929,36,0
week,2015-W20,qlib158/min10,0.11013,0.1732,37,0
week,2015-W21,alpha101/alpha_067,0.28245,0.7507,1,1
week,2015-W21,alpha101/alpha_027,0.19087,0.6002,2,0
week,2015-W21,alpha101/alpha_088,0.19757,0.5973,3,0
week,2015-W21,gtja191/alpha_006,0.18471,0.5928,4,0
week,2015-W21,qlib158/vsumn20,0.18201,0.568,5,0
week,2015-W21,gtja191/alpha_092,0.16715,0.5434,6,0
week,2015-W21,alpha101/alpha_080,0.15769,0.5347,7,0
week,2015-W21,qlib158/vsumn5,0.16097,0.533,8,0
week,2015-W21,alpha101/alpha_002,0.16076,0.5216,9,0
week,2015-W21,alpha101/alpha_004,0.14831,0.5119,10,0
week,2015-W21,gtja191/alpha_157,0.12542,0.4675,11,0
week,2015-W21,alpha101/alpha_015,0.1047,0.4442,12,0
week,2015-W21,qlib158/min10,0.1098,0.4421,13,0
week,2015-W21,gtja191/alpha_048,0.10102,0.419,14,0
week,2015-W21,gtja191/alpha_168,0.09363,0.3994,15,0
week,2015-W21,qlib158/vsumn30,0.08991,0.3967,16,0
week,2015-W21,qlib158/cntn5,0.08754,0.389,17,0
week,2015-W21,qlib158/vma10,0.07275,0.3691,18,0
week,2015-W21,alpha101/alpha_044,0.07037,0.3679,19,0
week,2015-W21,qlib158/vma60,0.06164,0.3617,20,0
week,2015-W21,alpha101/alpha_016,0.05932,0.3477,21,0
week,2015-W21,gtja191/alpha_016,0.05759,0.3394,22,0
week,2015-W21,alpha101/alpha_026,0.05609,0.3251,23,0
week,2015-W21,gtja191/alpha_090,0.04976,0.3123,24,0
week,2015-W21,gtja191/alpha_001,0.04576,0.3078,25,0
week,2015-W21,qlib158/vsumn60,0.04112,0.3031,26,0
week,2015-W21,alpha101/alpha_055,0.02808,0.2829,27,0
week,2015-W21,gtja191/alpha_041,0.02219,0.2814,28,0
week,2015-W21,alpha101/alpha_069,0.0157,0.2681,29,0
week,2015-W21,qlib158/ma10,0.0133,0.2581,30,0
week,2015-W21,gtja191/alpha_025,-0.04142,0.1773,31,0
week,2015-W21,alpha101/alpha_084,-0.0701,0.1648,32,0
week,2015-W21,alpha101/alpha_023,-0.07431,0.1525,33,0
week,2015-W21,alpha101/alpha_024,-0.09607,0.125,34,0
week,2015-W21,gtja191/alpha_026,-0.09535,0.124,35,0
week,2015-W21,gtja191/alpha_008,-0.12477,0.0998,36,0
week,2015-W21,gtja191/alpha_037,-0.15469,0.0817,37,0
week,2015-W22,alpha101/alpha_027,-0.00369,0.7279,1,1
week,2015-W22,alpha101/alpha_067,-0.00724,0.6992,2,0
week,2015-W22,alpha101/alpha_080,-0.01058,0.699,3,0
week,2015-W22,alpha101/alpha_004,-0.01848,0.6832,4,0
week,2015-W22,qlib158/vsumn20,-0.07848,0.558,5,0
week,2015-W22,gtja191/alpha_157,-0.08942,0.5313,6,0
week,2015-W22,qlib158/vsumn30,-0.1095,0.4707,7,0
week,2015-W22,gtja191/alpha_001,-0.1125,0.4706,8,0
week,2015-W22,alpha101/alpha_088,-0.1172,0.461,9,0
week,2015-W22,gtja191/alpha_006,-0.11116,0.4581,10,0
week,2015-W22,alpha101/alpha_044,-0.12354,0.4439,11,0
week,2015-W22,gtja191/alpha_016,-0.1242,0.4309,12,0
week,2015-W22,gtja191/alpha_048,-0.13923,0.4124,13,0
week,2015-W22,qlib158/vsumn5,-0.14278,0.4119,14,0
week,2015-W22,gtja191/alpha_092,-0.14504,0.39,15,0
week,2015-W22,qlib158/cntn5,-0.14327,0.3893,16,0
week,2015-W22,qlib158/vsumn60,-0.15592,0.3658,17,0
week,2015-W22,alpha101/alpha_069,-0.16689,0.3323,18,0
week,2015-W22,alpha101/alpha_026,-0.16625,0.3313,19,0
week,2015-W22,qlib158/min10,-0.18872,0.3145,20,0
week,2015-W22,alpha101/alpha_015,-0.19417,0.302,21,0
week,2015-W22,qlib158/vma60,-0.18465,0.2962,22,0
week,2015-W22,alpha101/alpha_055,-0.1808,0.2945,23,0
week,2015-W22,alpha101/alpha_023,-0.18937,0.2932,24,0
week,2015-W22,gtja191/alpha_090,-0.2001,0.2671,25,0
week,2015-W22,alpha101/alpha_002,-0.19813,0.2602,26,0
week,2015-W22,gtja191/alpha_025,-0.21674,0.2395,27,0
week,2015-W22,alpha101/alpha_084,-0.21974,0.2319,28,0
week,2015-W22,gtja191/alpha_026,-0.2231,0.2316,29,0
week,2015-W22,gtja191/alpha_041,-0.21582,0.2289,30,0
week,2015-W22,alpha101/alpha_024,-0.23103,0.2262,31,0
week,2015-W22,gtja191/alpha_008,-0.22115,0.2243,32,0
week,2015-W22,gtja191/alpha_037,-0.23758,0.192,33,0
week,2015-W22,qlib158/vma10,-0.26971,0.1899,34,0
week,2015-W22,qlib158/ma10,-0.25055,0.1769,35,0
week,2015-W22,gtja191/alpha_168,-0.28972,0.1731,36,0
week,2015-W22,alpha101/alpha_016,-0.266,0.1645,37,0
week,2015-W23,alpha101/alpha_004,-0.13359,0.87,1,1
week,2015-W23,alpha101/alpha_027,-0.15564,0.8542,2,0
week,2015-W23,alpha101/alpha_088,-0.13213,0.8381,3,0
week,2015-W23,gtja191/alpha_026,-0.23335,0.737,4,0
week,2015-W23,qlib158/cntn5,-0.24549,0.7216,5,0
week,2015-W23,alpha101/alpha_080,-0.23526,0.7157,6,0
week,2015-W23,gtja191/alpha_006,-0.22427,0.7082,7,0
week,2015-W23,gtja191/alpha_092,-0.24731,0.6987,8,0
week,2015-W23,qlib158/min10,-0.24295,0.685,9,0
week,2015-W23,alpha101/alpha_084,-0.26901,0.6643,10,0
week,2015-W23,gtja191/alpha_025,-0.28111,0.6328,11,0
week,2015-W23,qlib158/vsumn20,-0.28866,0.6178,12,0
week,2015-W23,qlib158/vsumn5,-0.29066,0.6176,13,0
week,2015-W23,gtja191/alpha_157,-0.28702,0.6163,14,0
week,2015-W23,qlib158/vsumn30,-0.30609,0.5682,15,0
week,2015-W23,alpha101/alpha_069,-0.30941,0.5591,16,0
week,2015-W23,alpha101/alpha_015,-0.32697,0.5161,17,0
week,2015-W23,gtja191/alpha_008,-0.3318,0.5024,18,0
week,2015-W23,alpha101/alpha_044,-0.32461,0.5016,19,0
week,2015-W23,gtja191/alpha_041,-0.32684,0.4825,20,0
week,2015-W23,alpha101/alpha_002,-0.35099,0.4494,21,0
week,2015-W23,gtja191/alpha_168,-0.35216,0.4457,22,0
week,2015-W23,gtja191/alpha_037,-0.3527,0.443,23,0
week,2015-W23,qlib158/vma10,-0.35399,0.4388,24,0
week,2015-W23,qlib158/vsumn60,-0.35803,0.422,25,0
week,2015-W23,gtja191/alpha_048,-0.36967,0.4203,26,0
week,2015-W23,gtja191/alpha_090,-0.35904,0.4173,27,0
week,2015-W23,alpha101/alpha_026,-0.36362,0.4096,28,0
week,2015-W23,qlib158/vma60,-0.36772,0.4033,29,0
week,2015-W23,alpha101/alpha_055,-0.36713,0.3953,30,0
week,2015-W23,alpha101/alpha_024,-0.38299,0.3701,31,0
week,2015-W23,gtja191/alpha_001,-0.38779,0.3298,32,0
week,2015-W23,alpha101/alpha_067,-0.39282,0.3183,33,0
week,2015-W23,alpha101/alpha_023,-0.40357,0.3103,34,0
week,2015-W23,alpha101/alpha_016,-0.41368,0.2656,35,0
week,2015-W23,gtja191/alpha_016,-0.41894,0.2615,36,0
week,2015-W23,qlib158/ma10,-0.43095,0.2117,37,0
week,2015-W24,alpha101/alpha_088,-0.2236,0.8935,1,1
week,2015-W24,alpha101/alpha_027,-0.23769,0.881,2,0
week,2015-W24,gtja191/alpha_037,-0.32847,0.7544,3,0
week,2015-W24,qlib158/cntn5,-0.32347,0.7472,4,0
week,2015-W24,alpha101/alpha_023,-0.34849,0.7148,5,0
week,2015-W24,gtja191/alpha_026,-0.35626,0.7079,6,0
week,2015-W24,alpha101/alpha_024,-0.35434,0.7023,7,0
week,2015-W24,gtja191/alpha_006,-0.34356,0.7011,8,0
week,2015-W24,gtja191/alpha_008,-0.36281,0.6985,9,0
week,2015-W24,gtja191/alpha_048,-0.38565,0.6383,10,0
week,2015-W24,gtja191/alpha_025,-0.38225,0.6376,11,0
week,2015-W24,alpha101/alpha_084,-0.3922,0.6308,12,0
week,2015-W24,alpha101/alpha_004,-0.38317,0.6306,13,0
week,2015-W24,alpha101/alpha_044,-0.38968,0.6271,14,0
week,2015-W24,gtja191/alpha_090,-0.39598,0.6194,15,0
week,2015-W24,alpha101/alpha_080,-0.39743,0.6018,16,0
week,2015-W24,gtja191/alpha_092,-0.40173,0.5901,17,0
week,2015-W24,qlib158/vsumn30,-0.39585,0.5847,18,0
week,2015-W24,gtja191/alpha_168,-0.40463,0.579,19,0
week,2015-W24,gtja191/alpha_001,-0.41005,0.5779,20,0
week,2015-W24,qlib158/vsumn20,-0.40197,0.5731,21,0
week,2015-W24,qlib158/vsumn5,-0.41265,0.5667,22,0
week,2015-W24,qlib158/min10,-0.41771,0.5639,23,0
week,2015-W24,gtja191/alpha_016,-0.41749,0.5534,24,0
week,2015-W24,alpha101/alpha_069,-0.42191,0.5489,25,0
week,2015-W24,qlib158/vsumn60,-0.42098,0.5468,26,0
week,2015-W24,alpha101/alpha_015,-0.42836,0.5304,27,0
week,2015-W24,qlib158/vma10,-0.4216,0.523,28,0
week,2015-W24,gtja191/alpha_157,-0.43875,0.4962,29,0
week,2015-W24,alpha101/alpha_026,-0.4348,0.4883,30,0
week,2015-W24,qlib158/vma60,-0.43813,0.4882,31,0
week,2015-W24,gtja191/alpha_041,-0.44721,0.4707,32,0
week,2015-W24,alpha101/alpha_055,-0.45029,0.4608,33,0
week,2015-W24,alpha101/alpha_002,-0.45149,0.4588,34,0
week,2015-W24,alpha101/alpha_016,-0.45821,0.436,35,0
week,2015-W24,qlib158/ma10,-0.46752,0.401,36,0
week,2015-W24,alpha101/alpha_067,-0.47061,0.3961,37,0
week,2015-W25,gtja191/alpha_026,-0.16978,0.8577,1,1
week,2015-W25,gtja191/alpha_006,-0.168,0.857,2,0
week,2015-W25,gtja191/alpha_008,-0.19624,0.8206,3,0
week,2015-W25,alpha101/alpha_027,-0.19871,0.8164,4,0
week,2015-W25,alpha101/alpha_024,-0.19719,0.8134,5,0
week,2015-W25,gtja191/alpha_025,-0.21665,0.7844,6,0
week,2015-W25,alpha101/alpha_080,-0.21523,0.7833,7,0
week,2015-W25,gtja191/alpha_092,-0.21726,0.7804,8,0
week,2015-W25,alpha101/alpha_088,-0.21304,0.779,9,0
week,2015-W25,alpha101/alpha_084,-0.22488,0.7709,10,0
week,2015-W25,alpha101/alpha_015,-0.22759,0.7563,11,0
week,2015-W25,gtja191/alpha_037,-0.23713,0.7483,12,0
week,2015-W25,gtja191/alpha_041,-0.24261,0.7305,13,0
week,2015-W25,alpha101/alpha_069,-0.24797,0.7139,14,0
week,2015-W25,gtja191/alpha_157,-0.24331,0.7108,15,0
week,2015-W25,alpha101/alpha_004,-0.24746,0.7057,16,0
week,2015-W25,qlib158/cntn5,-0.24967,0.7052,17,0
week,2015-W25,gtja191/alpha_001,-0.26983,0.6657,18,0
week,2015-W25,qlib158/ma10,-0.26865,0.6624,19,0
week,2015-W25,qlib158/min10,-0.26384,0.6609,20,0
week,2015-W25,gtja191/alpha_016,-0.27365,0.6553,21,0
week,2015-W25,alpha101/alpha_044,-0.27059,0.6506,22,0
week,2015-W25,alpha101/alpha_016,-0.27918,0.6287,23,0
week,2015-W25,gtja191/alpha_048,-0.28807,0.6216,24,0
week,2015-W25,alpha101/alpha_026,-0.29018,0.6168,25,0
week,2015-W25,qlib158/vma60,-0.29036,0.6045,26,0
week,2015-W25,qlib158/vsumn30,-0.29627,0.595,27,0
week,2015-W25,gtja191/alpha_090,-0.29371,0.5941,28,0
week,2015-W25,alpha101/alpha_055,-0.29999,0.5847,29,0
week,2015-W25,qlib158/vsumn60,-0.30257,0.5681,30,0
week,2015-W25,alpha101/alpha_023,-0.30238,0.5647,31,0
week,2015-W25,alpha101/alpha_002,-0.31423,0.5437,32,0
week,2015-W25,qlib158/vsumn20,-0.31463,0.5389,33,0
week,2015-W25,gtja191/alpha_168,-0.31872,0.5259,34,0
week,2015-W25,alpha101/alpha_067,-0.34638,0.4305,35,0
week,2015-W25,qlib158/vma10,-0.35228,0.4257,36,0
week,2015-W25,qlib158/vsumn5,-0.36738,0.3558,37,0
week,2015-W26,alpha101/alpha_027,-0.07937,0.8458,1,1
week,2015-W26,gtja191/alpha_006,-0.09628,0.8222,2,0
week,2015-W26,gtja191/alpha_026,-0.10066,0.8127,3,0
week,2015-W26,gtja191/alpha_041,-0.11781,0.7765,4,0
week,2015-W26,alpha101/alpha_088,-0.12863,0.7635,5,0
week,2015-W26,gtja191/alpha_090,-0.12415,0.7575,6,0
week,2015-W26,gtja191/alpha_025,-0.1372,0.7401,7,0
week,2015-W26,gtja191/alpha_037,-0.14114,0.729,8,0
week,2015-W26,gtja191/alpha_008,-0.13688,0.7222,9,0
week,2015-W26,alpha101/alpha_069,-0.14898,0.7153,10,0
week,2015-W26,gtja191/alpha_001,-0.13254,0.7109,11,0
week,2015-W26,gtja191/alpha_157,-0.15403,0.7047,12,0
week,2015-W26,gtja191/alpha_016,-0.16221,0.6849,13,0
week,2015-W26,alpha101/alpha_084,-0.16515,0.6768,14,0
week,2015-W26,alpha101/alpha_004,-0.16588,0.6656,15,0
week,2015-W26,alpha101/alpha_080,-0.16763,0.6656,16,0
week,2015-W26,qlib158/vsumn60,-0.17292,0.6503,17,0
week,2015-W26,alpha101/alpha_067,-0.17411,0.6462,18,0
week,2015-W26,qlib158/ma10,-0.17678,0.646,19,0
week,2015-W26,qlib158/vsumn20,-0.176,0.643,20,0
week,2015-W26,alpha101/alpha_015,-0.17999,0.635,21,0
week,2015-W26,alpha101/alpha_002,-0.178,0.6328,22,0
week,2015-W26,qlib158/vsumn30,-0.18139,0.6296,23,0
week,2015-W26,alpha101/alpha_055,-0.18115,0.6226,24,0
week,2015-W26,alpha101/alpha_044,-0.18633,0.6184,25,0
week,2015-W26,alpha101/alpha_024,-0.18854,0.6061,26,0
week,2015-W26,qlib158/cntn5,-0.18283,0.6044,27,0
week,2015-W26,alpha101/alpha_026,-0.18728,0.5939,28,0
week,2015-W26,alpha101/alpha_023,-0.20188,0.5504,29,0
week,2015-W26,gtja191/alpha_048,-0.21562,0.5236,30,0
week,2015-W26,gtja191/alpha_168,-0.21853,0.521,31,0
week,2015-W26,qlib158/min10,-0.21492,0.5157,32,0
week,2015-W26,qlib158/vsumn5,-0.22233,0.5108,33,0
week,2015-W26,qlib158/vma10,-0.22354,0.4978,34,0
week,2015-W26,qlib158/vma60,-0.2312,0.4849,35,0
week,2015-W26,gtja191/alpha_092,-0.23915,0.4571,36,0
week,2015-W26,alpha101/alpha_016,-0.24253,0.4376,37,0
week,2015-W27,alpha101/alpha_088,0.03456,0.7757,1,1
week,2015-W27,gtja191/alpha_025,0.01484,0.7451,2,0
week,2015-W27,alpha101/alpha_080,0.01315,0.7417,3,0
week,2015-W27,alpha101/alpha_084,0.01061,0.7368,4,0
week,2015-W27,alpha101/alpha_067,0.00058,0.7186,5,0
week,2015-W27,gtja191/alpha_090,-0.01024,0.6942,6,0
week,2015-W27,gtja191/alpha_026,-0.00888,0.6842,7,0
week,2015-W27,alpha101/alpha_015,-0.04052,0.6248,8,0
week,2015-W27,qlib158/ma10,-0.03943,0.613,9,0
week,2015-W27,alpha101/alpha_026,-0.03836,0.6119,10,0
week,2015-W27,qlib158/vsumn30,-0.04409,0.6118,11,0
week,2015-W27,alpha101/alpha_044,-0.04703,0.6108,12,0
week,2015-W27,alpha101/alpha_023,-0.04917,0.5885,13,0
week,2015-W27,gtja191/alpha_037,-0.05959,0.5778,14,0
week,2015-W27,gtja191/alpha_041,-0.06059,0.5756,15,0
week,2015-W27,alpha101/alpha_055,-0.058,0.5751,16,0
week,2015-W27,alpha101/alpha_004,-0.05678,0.5749,17,0
week,2015-W27,qlib158/vsumn5,-0.0608,0.5742,18,0
week,2015-W27,gtja191/alpha_016,-0.05829,0.5729,19,0
week,2015-W27,qlib158/vsumn20,-0.05998,0.5728,20,0
week,2015-W27,qlib158/vsumn60,-0.06458,0.564,21,0
week,2015-W27,gtja191/alpha_006,-0.0679,0.5585,22,0
week,2015-W27,alpha101/alpha_002,-0.06374,0.5574,23,0
week,2015-W27,alpha101/alpha_027,-0.06938,0.5526,24,0
week,2015-W27,gtja191/alpha_092,-0.07289,0.5418,25,0
week,2015-W27,alpha101/alpha_069,-0.07502,0.5315,26,0
week,2015-W27,gtja191/alpha_157,-0.07942,0.5196,27,0
week,2015-W27,qlib158/min10,-0.08654,0.4973,28,0
week,2015-W27,gtja191/alpha_001,-0.08892,0.497,29,0
week,2015-W27,gtja191/alpha_008,-0.09982,0.469,30,0
week,2015-W27,qlib158/vma60,-0.10536,0.4471,31,0
week,2015-W27,qlib158/cntn5,-0.10926,0.4422,32,0
week,2015-W27,gtja191/alpha_048,-0.11517,0.4185,33,0
week,2015-W27,alpha101/alpha_016,-0.11563,0.4169,34,0
week,2015-W27,alpha101/alpha_024,-0.13462,0.3636,35,0
week,2015-W27,qlib158/vma10,-0.1414,0.357,36,0
week,2015-W27,gtja191/alpha_168,-0.15857,0.3024,37,0
week,2015-W28,qlib158/ma10,0.38842,0.8141,1,1
week,2015-W28,alpha101/alpha_002,0.32726,0.7275,2,0
week,2015-W28,gtja191/alpha_016,0.29475,0.7036,3,0
week,2015-W28,qlib158/vsumn60,0.27485,0.6825,4,0
week,2015-W28,alpha101/alpha_084,0.28403,0.6783,5,0
week,2015-W28,alpha101/alpha_069,0.26349,0.662,6,0
week,2015-W28,gtja191/alpha_157,0.25868,0.6535,7,0
week,2015-W28,qlib158/vsumn5,0.26169,0.6449,8,0
week,2015-W28,gtja191/alpha_001,0.26046,0.6418,9,0
week,2015-W28,gtja191/alpha_025,0.25143,0.6333,10,0
week,2015-W28,qlib158/vsumn20,0.24855,0.627,11,0
week,2015-W28,qlib158/vsumn30,0.23911,0.6073,12,0
week,2015-W28,alpha101/alpha_004,0.2586,0.6064,13,0
week,2015-W28,alpha101/alpha_080,0.23947,0.6062,14,0
week,2015-W28,gtja191/alpha_026,0.21243,0.5605,15,0
week,2015-W28,gtja191/alpha_041,0.21331,0.559,16,0
week,2015-W28,alpha101/alpha_015,0.22175,0.5568,17,0
week,2015-W28,gtja191/alpha_037,0.20734,0.55,18,0
week,2015-W28,alpha101/alpha_044,0.21046,0.541,19,0
week,2015-W28,gtja191/alpha_090,0.19329,0.5029,20,0
week,2015-W28,qlib158/vma60,0.20005,0.4685,21,0
week,2015-W28,qlib158/cntn5,0.16997,0.4508,22,0
week,2015-W28,qlib158/vma10,0.2012,0.437,23,0
week,2015-W28,gtja191/alpha_008,0.1635,0.4351,24,0
week,2015-W28,alpha101/alpha_067,0.16347,0.4311,25,0
week,2015-W28,alpha101/alpha_024,0.14929,0.4305,26,0
week,2015-W28,gtja191/alpha_092,0.161,0.428,27,0
week,2015-W28,alpha101/alpha_088,0.15686,0.4272,28,0
week,2015-W28,alpha101/alpha_026,0.13765,0.3811,29,0
week,2015-W28,gtja191/alpha_168,0.1145,0.3683,30,0
week,2015-W28,qlib158/min10,0.12895,0.3519,31,0
week,2015-W28,alpha101/alpha_016,0.10603,0.3516,32,0
week,2015-W28,alpha101/alpha_055,0.11361,0.3473,33,0
week,2015-W28,gtja191/alpha_006,0.11294,0.3131,34,0
week,2015-W28,gtja191/alpha_048,0.0829,0.2989,35,0
week,2015-W28,alpha101/alpha_027,0.08949,0.2737,36,0
week,2015-W28,alpha101/alpha_023,0.08265,0.2548,37,0
week,2015-W29,alpha101/alpha_088,0.35402,0.8595,1,1
week,2015-W29,qlib158/vma10,0.29678,0.683,2,0
week,2015-W29,alpha101/alpha_016,0.20201,0.6562,3,0
week,2015-W29,qlib158/vma60,0.19979,0.6233,4,0
week,2015-W29,gtja191/alpha_090,0.17556,0.6066,5,0
week,2015-W29,alpha101/alpha_026,0.18776,0.6013,6,0
week,2015-W29,alpha101/alpha_044,0.16154,0.5778,7,0
week,2015-W29,alpha101/alpha_055,0.15319,0.5754,8,0
week,2015-W29,qlib158/vsumn20,0.16293,0.5738,9,0
week,2015-W29,qlib158/vsumn30,0.15525,0.5658,10,0
week,2015-W29,gtja191/alpha_157,0.14197,0.5467,11,0
week,2015-W29,gtja191/alpha_001,0.14403,0.5463,12,0
week,2015-W29,alpha101/alpha_015,0.13989,0.5412,13,0
week,2015-W29,alpha101/alpha_004,0.14209,0.534,14,0
week,2015-W29,qlib158/vsumn60,0.14434,0.5253,15,0
week,2015-W29,alpha101/alpha_069,0.13175,0.5123,16,0
week,2015-W29,alpha101/alpha_002,0.12974,0.5065,17,0
week,2015-W29,alpha101/alpha_067,0.11561,0.4819,18,0
week,2015-W29,gtja191/alpha_168,0.13282,0.4577,19,0
week,2015-W29,qlib158/ma10,0.0987,0.4365,20,0
week,2015-W29,gtja191/alpha_037,0.10074,0.4271,21,0
week,2015-W29,gtja191/alpha_025,0.09054,0.3837,22,0
week,2015-W29,qlib158/vsumn5,0.07956,0.3833,23,0
week,2015-W29,gtja191/alpha_016,0.08282,0.3637,24,0
week,2015-W29,qlib158/min10,0.0657,0.3342,25,0
week,2015-W29,alpha101/alpha_080,0.05253,0.3005,26,0
week,2015-W29,gtja191/alpha_006,0.04353,0.288,27,0
week,2015-W29,alpha101/alpha_023,0.00055,0.2284,28,0
week,2015-W29,gtja191/alpha_008,0.0009,0.2266,29,0
week,2015-W29,gtja191/alpha_092,0.01284,0.2241,30,0
week,2015-W29,alpha101/alpha_027,0.02138,0.2189,31,0
week,2015-W29,alpha101/alpha_084,0.00868,0.202,32,0
week,2015-W29,gtja191/alpha_026,0.00247,0.1861,33,0
