granularity,period,factor,return,percentile,rank,is_best
half,2022-H1,reversal,-0.00123,0.5498,1,1
half,2022-H1,lowvol,-0.00333,0.5436,2,0
half,2022-H1,momentum,-0.06695,0.3396,3,0
half,2022-H2,reversal,0.01291,0.5818,1,1
half,2022-H2,lowvol,0.01673,0.5777,2,0
half,2022-H2,momentum,-0.09423,0.2173,3,0
half,2023-H1,rz_buy,0.00995,0.5553,1,1
half,2023-H1,lowvol,0.01156,0.5422,2,0
half,2023-H1,reversal,0.01141,0.5412,3,0
half,2023-H1,momentum,0.0047,0.4583,4,0
half,2023-H2,lowvol,0.0019,0.6181,1,1
half,2023-H2,rz_buy,-0.00205,0.5969,2,0
half,2023-H2,reversal,-0.01713,0.5178,3,0
half,2023-H2,momentum,-0.07998,0.2978,4,0
half,2024-H1,lowvol,0.01297,0.6562,1,1
half,2024-H1,reversal,0.01364,0.6102,2,0
half,2024-H1,rz_buy,-0.02494,0.5184,3,0
half,2024-H1,momentum,-0.10696,0.2533,4,0
half,2024-H2,rz_buy,0.06371,0.6253,1,1
half,2024-H2,lowvol,0.03839,0.5614,2,0
half,2024-H2,reversal,0.06253,0.5614,3,0
half,2024-H2,momentum,-0.00903,0.334,4,0
half,2025-H1,reversal,0.03677,0.5327,1,1
half,2025-H1,rz_buy,0.02385,0.5037,2,0
half,2025-H1,lowvol,0.01217,0.4447,3,0
half,2025-H1,momentum,-0.03122,0.318,4,0
half,2025-H2,momentum,0.08877,0.6404,1,1
half,2025-H2,rz_buy,0.04496,0.5886,2,0
half,2025-H2,reversal,0.02879,0.5514,3,0
half,2025-H2,lowvol,0.00392,0.4548,4,0
half,2026-H1,lowvol,-0.00308,0.6277,1,1
half,2026-H1,rz_buy,-0.02079,0.5736,2,0
half,2026-H1,momentum,0.00513,0.5605,3,0
half,2026-H1,reversal,-0.01937,0.5589,4,0
year,2015,reversal,0.07951,0.6134,1,1
year,2015,lowvol,0.03859,0.5377,2,0
year,2015,momentum,0.02613,0.4575,3,0
year,2016,lowvol,0.00769,0.533,1,1
year,2016,reversal,0.00506,0.4913,2,0
year,2016,momentum,-0.01231,0.4123,3,0
year,2017,lowvol,0.00087,0.568,1,1
year,2017,reversal,-0.02279,0.4778,2,0
year,2017,momentum,-0.0331,0.4317,3,0
year,2018,lowvol,-0.04385,0.4513,1,1
year,2018,reversal,-0.06647,0.3516,2,0
year,2018,momentum,-0.0885,0.2948,3,0
year,2019,lowvol,0.00949,0.5083,1,1
year,2019,reversal,-0.00875,0.4371,2,0
year,2019,momentum,-0.02124,0.3666,3,0
year,2020,lowvol,-0.00033,0.5325,1,1
year,2020,reversal,-0.00867,0.4815,2,0
year,2020,momentum,-0.0207,0.431,3,0
year,2021,reversal,0.01965,0.5457,1,1
year,2021,lowvol,0.01111,0.5333,2,0
year,2021,momentum,-0.00038,0.4329,3,0
year,2022,reversal,0.00607,0.5663,1,1
year,2022,lowvol,0.00703,0.5612,2,0
year,2022,momentum,-0.08104,0.2764,3,0
year,2023,lowvol,0.00661,0.5811,1,1
year,2023,rz_buy,0.0038,0.5766,2,0
year,2023,reversal,-0.00321,0.5292,3,0
year,2023,momentum,-0.03869,0.3761,4,0
year,2024,lowvol,0.0261,0.6072,1,1
year,2024,reversal,0.03889,0.585,2,0
year,2024,rz_buy,0.02085,0.5736,3,0
year,2024,momentum,-0.05638,0.295,4,0
year,2025,rz_buy,0.0348,0.5477,1,1
year,2025,reversal,0.03263,0.5424,2,0
year,2025,momentum,0.031,0.4852,3,0
year,2025,lowvol,0.00789,0.4499,4,0
year,2026,lowvol,-0.00308,0.6277,1,1
year,2026,rz_buy,-0.02079,0.5736,2,0
year,2026,momentum,0.00513,0.5605,3,0
year,2026,reversal,-0.01937,0.5589,4,0
